nflId,height,weight,birthDate,collegeName,Position,displayName
46188,74.0,216,1996-03-24,West Virginia,OLB,Kyzir White
52746,72.0,210,1997-01-05,Arkansas State,WR,Kirk Merritt
49410,71.0,190,1998-07-18,Washington State,FS,Jalen Thompson
41242,76.0,315,1990-11-20,Notre Dame,G,Zack Martin
42362,77.0,313,1992-08-23,Florida State,T,Cameron Erving
43206,78.0,248,1993-01-09,Penn State,TE,Ross Travis
46905,76.0,305,1995-06-12,Houston,DE,Nick Thurman
47901,77.0,310,1996-08-20,Arkansas,G,Hjalte Froholdt
52487,75.0,264,1997-08-14,Florida,DE,Jabari Zuniga
52860,76.0,310,1997-01-31,Baylor,C,Sam Tecklenburg
37308,76.0,315,1990-03-17,Arizona State,DT,Lawrence Guy
48085,79.0,326,1997-06-05,Florida,T,Fred Johnson
48465,75.0,310,1996-02-20,Mississippi State,G,Deion Calhoun
48531,77.0,315,1997-02-12,Texas A&amp;M,G,Keaton Sutherland
39124,76.0,260,1990-01-25,Missouri,LS,Beau Brinkley
43344,74.0,203,1994-11-15,Pittsburgh,WR,Tyler Boyd
40000,75.0,255,1989-10-20,Southern Mississippi,OLB,Jamie Collins
43716,70.0,211,1992-10-20,Florida,CB,Brian Poole
44924,72.0,204,1995-01-20,Colorado,FS,Tedric Thompson
45800,74.0,220,1993-06-25,Oklahoma State University,LB,Derrick Moncrief
44857,78.0,257,1994-10-24,Ashland,TE,Adam Shaheen
52492,77.0,252,1998-08-25,Alabama,LB,Terrell Lewis
43787,77.0,294,1993-07-23,Texas-El Paso,DT,Roy Robertson-Harris
52659,77.0,242,1996-11-28,Louisiana State,TE,Stephen Sullivan
46113,73.0,195,1995-10-23,Washington,WR,Dante Pettis
32224,77.0,255,1985-03-11,Miami,TE,Greg Olsen
38138,72.0,205,1989-07-21,Carson-Newman,P,Chris Jones
45501,77.0,246,1994-02-28,Tennessee,TE,Jason Croom
52587,75.0,265,,Utah,DE,Bradlee Anae
45797,73.0,196,1993-12-01,Mississippi State,WR,Fred Brown
48576,75.0,215,1995-06-23,Findlay,WR,Jason Moore
46380,75.0,300,1995-02-13,Texas Christian,C,Patrick Morris
43292,77.0,280,1995-07-11,Ohio State,DE,Joey Bosa
35481,78.0,265,1989-05-14,Arizona,TE,Rob Gronkowski
41233,77.0,231,1993-08-21,Texas A&amp;M,WR,Mike Evans
42033,77.0,245,1991-07-03,Harvard,TE,Cameron Brate
46535,70.0,195,1996-04-29,Southern Illinois,CB,Craig James
47886,77.0,227,1996-05-16,Iowa State,TE,Hakeem Butler
42415,76.0,340,1993-03-15,Louisville,G,Jamon Brown
43405,75.0,305,1994-11-02,Texas,DT,Hassan Ridgeway
44997,74.0,230,1995-02-23,Nebraska,OLB,Nathan Gerry
33130,70.0,175,1986-12-01,California,WR,DeSean Jackson
44838,74.0,265,1995-11-02,UCLA,DE,Takkarist McKinley
52681,77.0,280,1997-08-27,Ferris State,DE,Austin Edwards
43461,73.0,198,1994-10-07,Colorado State,WR,Rashard Higgins
46162,75.0,214,1997-04-18,Alabama,SS,Ronnie Harrison
47938,73.0,240,1998-02-14,Alabama,OLB,Mack Wilson
42569,77.0,310,1994-08-21,Florida State,T,Bobby Hart
45643,72.0,237,1994-05-19,Missouri State,ILB,Dylan Cole
40657,75.0,235,1990-07-18,West Alabama,ILB,Deon Lacey
52476,73.0,200,1996-10-10,California,SS,Ashtyn Davis
42394,75.0,251,1993-01-05,Utah,DE,Nate Orchard
38541,75.0,346,1990-08-18,Memphis,DT,Dontari Poe
45509,75.0,254,1994-06-09,San Jose State,OLB,Isaiah Irving
42395,78.0,341,1992-09-21,Oklahoma,DT,Jordan Phillips
42412,70.0,182,1992-09-28,Kansas State,WR,Tyler Lockett
38635,74.0,241,1989-09-04,Florida State,OLB,Nigel Bradham
43432,68.0,210,1993-02-22,Texas Tech,RB,DeAndre Washington
40463,75.0,263,1991-07-02,Pennsylvania,OLB,Brandon Copeland
52509,76.0,251,1999-04-14,Virginia Tech,TE,Dalton Keene
46844,70.0,185,1996-05-23,Wyoming,WR,Rico Gafford
34677,73.0,307,1986-05-22,Penn State,C,A.Q. Shipley
44923,72.0,176,1993-11-21,Oklahoma,WR,Dede Westbrook
37279,77.0,255,1988-08-03,Nevada,TE,Virgil Green
52512,72.0,198,1997-08-18,Utah,SS,Terrell Burgess
32202,71.0,180,1985-04-12,Ohio State,WR,Ted Ginn
38642,78.0,325,1989-08-01,Mississippi,T,Bobby Massie
46542,75.0,210,1994-12-26,Temple,WR,Keith Kirkwood
35559,73.0,300,1988-03-28,Georgia,DT,Geno Atkins
52428,76.0,250,1999-07-25,Louisiana State,DE,K'Lavon Chaisson
43902,70.0,202,1992-12-07,Louisville,K,Jon Brown
52475,77.0,241,1997-12-27,Notre Dame,DE,Julian Okwara
43330,74.0,252,1993-09-23,Alabama,MLB,Reggie Ragland
38696,74.0,198,1990-03-12,California,WR,Marvin Jones
44908,76.0,213,1993-11-03,Northern Illinois,WR,Kenny Golladay
47791,77.0,248,1997-07-03,Iowa,TE,T.J. Hockenson
46099,70.0,191,1997-02-11,Central Florida,CB,Mike Hughes
38697,76.0,225,1990-03-31,Boise State,FS,George Iloka
46195,69.0,195,1995-09-11,Southern Mississippi,RB,Ito Smith
46143,78.0,315,1996-09-10,Louisville,T,Geron Christian
43420,74.0,237,1994-01-09,Stanford,ILB,Blake Martinez
37125,70.0,200,1988-12-08,Clemson,FS,Marcus Gilchrist
53013,73.0,205,1996-09-05,Liberty,SS,Elijah Benton
43641,69.0,184,1994-03-09,Mississippi,CB,Mike Hilton
44767,69.0,183,1993-12-05,Louisiana State,WR,Cyril Grayson
46248,70.0,180,1994-10-11,Tulane,CB,Parry Nickerson
35794,77.0,308,1988-04-06,Air Force,C,Ben Garland
42389,73.0,215,1992-02-12,Samford,SS,Jaquiski Tartt
42350,75.0,216,1992-06-25,West Virginia,WR,Kevin White
44959,76.0,250,1993-10-09,Iowa,TE,George Kittle
44958,78.0,250,1995-07-11,Michigan,TE,Jake Butt
40347,75.0,328,1991-04-20,Wyoming,NT,Mike Purcell
46367,68.0,190,1994-07-24,Colorado,RB,Phillip Lindsay
40621,73.0,215,1990-11-15,Kansas,SS,Bradley McDougald
43944,74.0,303,1993-02-11,Boise State,C,Marcus Henry
28955,75.0,218,1983-08-31,Pittsburgh,WR,Larry Fitzgerald
47821,75.0,329,1996-12-28,Oklahoma,T,Cody Ford
45305,75.0,270,1994-06-25,Florida,DE,Bryan Cox
43472,73.0,236,1993-07-03,Oklahoma,OLB,Devante Bond
48013,76.0,253,1996-05-09,Prairie View,DE,Quinton Bell
46081,76.0,347,1995-02-05,Washington,NT,Vita Vea
41983,74.0,195,1991-02-22,West Alabama,WR,Seth Roberts
48211,75.0,240,1996-05-18,Texas A&amp;M,MLB,Otaro Alaka
43455,75.0,347,1994-07-01,Clemson,NT,D.J. Reader
40399,76.0,318,1991-09-08,Georgia,DT,Abry Jones
33469,76.0,210,1985-06-29,North Carolina State,K,Stephen Hauschka
39972,76.0,285,1990-07-24,UCLA,DT,Datone Jones
52528,71.0,220,1998-01-30,Florida,RB,La'Mical Perine
44858,74.0,193,1996-08-16,Florida,CB,Quincy Wilson
37737,73.0,210,1987-10-24,"Monmouth, N.J.",WR,Chris Hogan
42448,69.0,177,1993-06-17,Duke,WR,Jamison Crowder
47793,71.0,233,1998-07-18,Michigan,ILB,Devin Bush
43317,77.0,305,1994-02-21,Stanford,G,Joshua Garnett
43298,77.0,240,1992-09-08,Georgia,OLB,Leonard Floyd
46377,72.0,194,1995-11-16,North Texas,RB,Jeffery Wilson
44986,75.0,215,1993-10-21,Utah,CB,Brian Allen
41269,75.0,250,1991-03-26,Brigham Young,OLB,Kyle Van Noy
44991,75.0,311,1994-11-11,Louisiana State,NT,Davon Godchaux
52519,76.0,335,1997-07-31,Georgia,G,Solomon Kindley
46244,74.0,200,1995-04-16,Texas A&amp;M,WR,Damion Ratley
47841,75.0,308,1998-03-25,Central Florida,DT,Trysten Hill
41507,73.0,212,1991-06-10,Michigan State,WR,Bennie Fowler
48542,77.0,320,1995-08-23,Florida State,G,Derrick Kelly
41237,79.0,309,1991-07-22,Michigan,T,Taylor Lewan
45280,76.0,209,1993-11-18,Arkansas,WR,Cody Hollister
48487,69.0,185,1997-04-13,Buffalo,CB,Cameron Lewis
44941,75.0,205,1996-03-21,Tennessee,WR,Josh Malone
43299,73.0,203,1995-08-09,Ohio State,CB,Eli Apple
46762,72.0,215,1996-01-04,Louisville,RB,Reggie Bonnafon
39992,75.0,315,1989-02-02,Purdue,DT,Kawann Short
46228,74.0,210,1995-12-22,Northern Iowa,WR,Daurice Fountain
46108,75.0,305,1997-09-13,Iowa,G,James Daniels
48751,75.0,284,1996-02-11,Nebraska,DE,Freedom Akinmoladun
37082,77.0,320,1990-12-12,Southern California,T,Tyron Smith
52459,74.0,207,,Alabama,CB,Trevon Diggs
37740,78.0,314,1988-08-08,Fresno State,G,Kenny Wiggins
42444,74.0,265,1993-08-16,Arkansas,DE,Trey Flowers
46466,74.0,196,1997-03-28,Texas,CB,Holton Hill
42386,76.0,257,1992-11-19,Mississippi State,ILB,Benardrick McKinney
48017,70.0,200,1997-02-15,Washington,RB,Myles Gaskin
42390,73.0,205,1992-10-03,Utah,SS,Eric Rowe
53010,72.0,175,1997-10-28,Oklahoma,CB,Parnell Motley
44831,78.0,250,1994-11-18,Alabama,TE,O.J. Howard
46422,76.0,245,1994-12-09,Ohio State,TE,Marcus Baugh
46310,72.0,181,1996-03-08,Virginia Tech,CB,Greg Stroman
46680,70.0,205,1996-04-27,Temple,FS,Sean Chandler
47878,76.0,250,1996-12-07,Old Dominion,OLB,Oshane Ximines
46135,77.0,250,1995-12-10,Georgia,OLB,Lorenzo Carter
47880,76.0,312,1997-03-24,Oklahoma,T,Bobby Evans
45478,72.0,185,1994-04-15,Pittsburgh,CB,Ryan Lewis
47423,72.0,170,1994-12-12,South Carolina,K,Elliott Fry
45680,73.0,215,1994-04-12,Miami,ILB,Jamal Carter
47955,74.0,190,1997-02-08,Washington,CB,Jordan Miller
44728,74.0,200,1993-08-31,Lamar,WR,Reggie Begelton
52502,75.0,240,1997-02-14,Cincinnati,TE,Josiah Deguara
38567,77.0,320,1989-06-08,California,T,Mitchell Schwartz
38590,77.0,330,1989-06-24,Iowa State,G,Kelechi Osemele
46299,74.0,245,1995-10-03,Wisconsin,OLB,Leon Jacobs
52735,70.0,182,1997-02-18,,P,Brandon Wright
44855,72.0,181,1996-05-21,Washington,CB,Sidney Jones
48480,77.0,218,1997-03-27,Colorado State,WR,Preston Williams
44932,66.0,191,1995-07-26,North Carolina A&amp;T,RB,Tarik Cohen
44962,71.0,190,1993-06-05,San Diego State,SS,Damontae Kazee
46095,73.0,190,1994-12-20,Alabama,WR,Calvin Ridley
45150,67.0,153,1994-02-01,Akron,WR,JoJo Natson
43441,75.0,310,1994-01-11,Temple,DT,Matt Ioannidis
52410,77.0,265,1999-04-14,Ohio State,DE,Chase Young
43112,73.0,305,1992-03-04,Colorado,C,Daniel Munyer
41227,77.0,255,1993-02-14,South Carolina,DE,Jadeveon Clowney
42899,69.0,180,1993-01-27,South Carolina,WR,Damiere Byrd
34683,70.0,200,1986-05-22,Kent State,WR,Julian Edelman
43988,75.0,190,1991-08-22,Cincinnati,WR,Johnny Holton
37669,74.0,240,1986-10-03,New Mexico State,LS,Kyle Nelson
43969,71.0,191,1993-09-15,Penn State,CB,Trevor Williams
43456,71.0,207,1994-10-27,Midwestern State,FS,Marqui Christian
48654,76.0,277,1997-05-05,Tennessee,DE,Kyle Phillips
52800,73.0,230,1997-05-15,Tulane,RB,Darius Bradwell
37152,73.0,305,1989-12-05,Southern California,DT,Jurrell Casey
45311,76.0,308,1995-09-02,Virginia,T,Eric Smith
37080,76.0,265,1989-09-25,Missouri,DE,Aldon Smith
43295,78.0,315,1994-03-18,Notre Dame,T,Ronnie Stanley
42500,78.0,260,1993-01-14,Auburn,TE,C.J. Uzomah
47948,76.0,275,1996-12-20,Miami,DE,Joe Jackson
33221,72.0,210,1986-05-19,Grand Valley State,CB,Brandon Carr
52754,76.0,240,1997-06-10,Mississippi State,TE,Farrod Green
38622,70.0,183,1989-11-14,Florida International,WR,T.Y. Hilton
44815,74.0,280,1995-08-26,Stanford,DE,Solomon Thomas
47785,76.0,266,1997-10-23,Ohio State,DE,Nick Bosa
39950,78.0,317,1990-05-08,Oklahoma,T,Lane Johnson
49475,72.0,191,1995-10-12,South Florida,CB,Mazzi Wilkins
38551,77.0,265,1990-02-27,Syracuse,OLB,Chandler Jones
43393,69.0,185,1994-03-14,Temple,CB,Tavon Young
37100,74.0,210,1988-07-26,Colorado,CB,Jimmy Smith
42391,71.0,240,1992-12-05,Miami,ILB,Denzel Perryman
44907,73.0,216,1995-11-26,Michigan,SS,Delano Hill
38545,75.0,250,1987-11-01,West Virginia,OLB,Bruce Irvin
47830,74.0,195,1997-07-18,Utah,FS,Marquise Blair
46775,73.0,198,1995-11-17,Maryland,CB,J.C. Jackson
40051,76.0,260,1991-02-08,Texas,DE,Alex Okafor
43300,70.0,204,1995-06-03,Florida,CB,Vernon Hargreaves
41277,74.0,295,1992-09-24,Florida State,DT,Timmy Jernigan
48216,71.0,194,1997-02-13,UCLA,CB,Nate Meadors
40733,75.0,324,1989-11-22,Oklahoma State,G,Lane Taylor
41235,77.0,255,1992-03-18,UCLA,OLB,Anthony Barr
40057,76.0,310,1991-09-30,Colorado,T,David Bakhtiari
45274,77.0,300,1994-04-12,Vanderbilt,DT,Adam Butler
41249,74.0,252,1991-03-19,Auburn,DE,Dee Ford
44856,75.0,240,1994-06-25,South Alabama,TE,Gerald Everett
30869,79.0,330,1981-12-12,Louisiana State,T,Andrew Whitworth
43478,71.0,196,1993-12-15,Purdue,CB,Anthony Brown
44950,80.0,358,1993-12-25,Southern California,T,Zach Banner
40688,72.0,191,1991-08-16,Central Florida,CB,A.J. Bouye
46110,74.0,250,1996-06-05,Boston College,OLB,Harold Landry
40473,74.0,225,1989-10-23,Troy,FS,Brynden Trawick
41353,68.0,176,1993-01-05,Oregon,WR,De'Anthony Thomas
43394,78.0,310,1992-12-30,Cincinnati,G,Parker Ehinger
48005,70.0,204,1996-10-31,Florida Atlantic,RB,Kerrith Whyte
47910,73.0,210,1997-02-27,Southern California,CB,Iman Marshall
34774,77.0,328,01/07/1986,Tennessee,G,Ramon Foster
35685,71.0,208,1988-04-01,Ohio State,SS,Kurt Coleman
40245,72.0,230,1990-05-01,Delaware,OLB,Paul Worrilow
46723,73.0,222,1993-12-23,Louisiana State,LB,Corey Thompson
43524,76.0,209,1992-04-27,Sam Houston State,P,Lachlan Edwards
38061,73.0,234,1989-04-30,South Carolina,FB,Patrick DiMarco
42379,73.0,223,1993-10-02,Alabama,RB,T.J. Yeldon
43993,75.0,225,1993-05-13,Auburn,WR,Duke Williams
43498,73.0,193,1994-05-26,Virginia,CB,Maurice Canady
41307,77.0,318,1990-11-08,Nebraska,C,Spencer Long
37201,70.0,204,1988-10-27,Louisville,RB,Bilal Powell
37265,72.0,205,1987-10-27,Texas Christian,FS,Colin Jones
42374,75.0,245,1992-07-28,Clemson,OLB,Stephone Anthony
42607,72.0,195,1991-10-16,Alabama,WR,DeAndrew White
44065,71.0,185,1993-07-18,Florida State,CB,Javien Elliott
45266,72.0,233,1994-04-15,Oregon State,FB,Ricky Ortiz
35442,76.0,300,1988-02-25,Oklahoma,DT,Gerald McCoy
35743,73.0,310,1986-11-18,Mississippi State,NT,Kyle Love
38539,75.0,238,04/20/1991,Boston College,ILB,Luke Kuechly
39964,73.0,215,1991-12-10,Louisiana State,SS,Eric Reid
40013,75.0,317,1991-06-18,Kentucky,G,Larry Warford
42098,71.0,200,1992-07-06,Tennessee,P,Michael Palardy
39994,75.0,239,1990-08-14,Oregon,ILB,Kiko Alonso
41436,75.0,300,1989-10-12,Boise State,C,Matt Paradis
48541,76.0,225,1998-04-19,Texas,WR,Lil'Jordan Humphrey
45302,71.0,188,1995-04-10,Nevada-Las Vegas,CB,Torry McTyer
41228,77.0,330,1992-10-21,Auburn,OT,Greg Robinson
43411,73.0,328,1995-03-06,Baylor,NT,Andrew Billings
45226,75.0,345,1994-05-02,Colorado,NT,Josh Tupou
47972,77.0,305,1997-01-18,Southeast Missouri,T,Drew Forbes
41483,71.0,190,1992-05-17,Oregon,CB,Terrance Mitchell
38571,78.0,345,1989-09-18,Georgia,OT,Cordy Glenn
43388,73.0,245,1993-11-06,Wisconsin,MLB,Joe Schobert
46136,77.0,278,1995-10-12,Miami,DE,Chad Thomas
45330,74.0,200,1994-06-25,Iowa,CB,Greg Mabin
38645,71.0,187,1988-11-15,Clemson,CB,Coty Sensabaugh
39374,73.0,240,1989-04-17,North Texas,FB,Jamize Olawale
40038,71.0,190,1991-02-01,South Florida,CB,Kayvon Webster
43576,70.0,205,1993-05-23,Illinois,RB,Josh Ferguson
45043,76.0,245,1994-02-20,Louisville,ILB,Josh Harvey-Clemons
45082,76.0,262,09/16/1994,Arkansas State,OLB,Chris Odom
45532,77.0,260,1994-07-16,Oklahoma State,TE,Blake Jarwin
46746,74.0,205,1995-09-26,Portland State,CB,Donovan Olumba
47989,74.0,213,1996-12-15,North Carolina State,WR,Kelvin Harmon
48684,75.0,205,1996-08-24,Temple,WR,Ventell Bryant
41748,72.0,200,06/23/1992,Vanderbilt,S,Kenny Ladler
46699,73.0,193,02/20/1995,Miami,SS,Dee Delaney
39977,76.0,320,03/18/1991,Wisconsin,C,Travis Frederick
42654,76.0,320,1993-07-26,Louisiana State,T,La'el Collins
45057,74.0,304,1992-09-21,Toledo,DT,Treyvon Hester
37087,76.0,257,1990-05-18,North Carolina,DE,Robert Quinn
44904,70.0,195,1995-08-31,Michigan,CB,Jourdan Lewis
46262,74.0,245,01/03/1996,Indiana,OLB,Chris Covington
46360,78.0,315,1995-09-11,Stony Brook,T,Timon Parris
46891,72.0,180,1995-03-19,Texas Southern,WR,Darvin Kidsy
46817,75.0,210,1995-02-07,Pittsburgh,WR,Jester Weah
46777,75.0,205,1996-01-28,Oklahoma State,WR,Chris Lacy
48458,75.0,240,1996-11-24,"Wayne State, Mich.",OLB,Anthony Pittman
43590,72.0,240,1994-09-29,Rutgers,OLB,Steve Longa
41403,75.0,256,1991-06-24,Southern California,OLB,Devon Kennard
43746,75.0,202,1994-01-18,Illinois,WR,Geronimo Allison
35508,80.0,321,1987-06-14,Hillsdale,T,Jared Veldheer
30842,78.0,267,1984-05-19,UCLA,TE,Marcedes Lewis
41535,74.0,308,1991-04-12,Ashland,DT,Jamie Meder
29236,71.0,205,03/24/1981,Delaware,FS,Mike Adams
42973,70.0,180,1992-06-28,Virginia,WR,Darius Jennings
46634,72.0,210,1994-08-04,Florida Atlantic,K,Greg Joseph
33425,77.0,305,1985-10-01,Southern Mississippi,OT,Chris Clark
45041,75.0,301,1995-01-22,Florida,DT,Joey Ivie
33341,72.0,233,1986-07-21,Kentucky,ILB,Wesley Woodyard
44900,75.0,315,1994-10-13,UCLA,DT,Eddie Vanderdoes
45858,69.0,175,1995-09-14,James Madison,WR,Rashard Davis
42452,74.0,216,1992-06-01,Central Florida,FS,Clayton Geathers
47927,74.0,198,1996-08-02,Southern California,CB,Marvell Tell
45317,71.0,217,1994-07-12,Stetson University,MLB,Donald Payne
46348,74.0,225,1995-01-08,South Carolina,MLB,Skai Moore
48226,75.0,245,1995-04-12,Azusa Pacific,LS,Matt Orzech
37122,75.0,250,1988-01-30,Wisconsin,TE,Lance Kendricks
43464,71.0,221,1994-02-18,Akron,OLB,Jatavis Brown
43493,73.0,190,1993-08-02,Penn State,SS,Jordan Lucas
45579,76.0,200,1994-05-28,Rutgers,WR,Andre Patton
47913,74.0,234,1995-08-15,Notre Dame,ILB,Drue Tranquill
41429,77.0,321,1991-02-11,McGill,G,Laurent Duvernay-Tardif
41945,77.0,320,1990-09-30,Wisconsin,G,Ryan Groy
46796,76.0,272,1995-12-30,Buffalo,DE,Demone Harris
29839,73.0,235,1983-03-22,Georgia,OLB,Thomas Davis
46086,74.0,215,1996-08-03,Florida State,FS,Derwin James
46426,71.0,178,1995-09-13,Florida,K,Eddy Pineiro
47945,74.0,235,1997-03-26,Southern California,ILB,Cameron Smith
35644,75.0,323,1987-06-13,North Carolina State,G,Ted Larsen
43345,75.0,309,1992-07-11,Kansas State,C,Cody Whitehair
43449,73.0,242,1993-02-08,Missouri,MLB,Kentrell Brothers
45205,76.0,292,1993-04-21,Texas Christian,T,Aviante Collins
48212,73.0,166,1996-11-24,Eastern Illinois,WR,Alexander Hollins
46771,75.0,295,1996-01-24,Bucknell,DE,Abdullah Anderson
39212,71.0,220,1990-01-26,Mississippi,RB,Brandon Bolden
41354,73.0,200,1991-06-19,Liberty,CB,Walt Aikens
43452,73.0,188,1993-07-04,California,WR,Trevor Davis
46454,71.0,214,08/23/1995,Alcorn State,RB,De'Lance Turner
38555,75.0,260,1990-03-12,Alabama,OLB,Dont'a Hightower
48468,72.0,190,1997-06-16,Northwestern,SS,Montre Hartage
34485,71.0,215,1987-08-19,Oregon,SS,Patrick Chung
45247,77.0,313,1994-02-02,West Virginia,G,Adam Pankey
37213,78.0,335,1988-05-06,Texas Christian,T,Marcus Cannon
48593,76.0,240,1995-07-09,Akron,DE,Jamal Davis
42468,72.0,218,1991-08-27,Southern California,RB,Javorius Allen
43488,75.0,205,1994-04-17,Mississippi,WR,Cody Core
43719,75.0,223,1993-08-05,Washington,TE,Joshua Perkins
46509,73.0,210,1995-08-08,Fresno State,WR,Da'Mari Scott
48113,73.0,232,1997-03-05,Texas-San Antonio,LB,Josiah Tauaefa
38606,77.0,335,1989-08-19,"Miami, O.",G,Brandon Brooks
46645,74.0,296,1994-10-07,South Florida,DT,Bruce Hector
47805,77.0,315,1995-10-03,Washington State,T,Andre Dillard
41285,75.0,222,1992-10-10,Indiana,WR,Cody Latimer
44889,77.0,265,1995-06-14,Texas A&M,DE,Daeshon Hall
41253,73.0,211,1992-08-30,Washington State,ILB,Deone Bucannon
37090,80.0,325,1988-04-12,Colorado,T,Nate Solder
43964,76.0,308,1993-04-04,Vanderbilt,C,Spencer Pulley
46966,75.0,248,1995-12-30,Northwestern,TE,Garrett Dickerson
45022,75.0,210,1995-04-02,Georgia State,WR,Robert Davis
37178,75.0,259,1988-09-06,Texas,OLB,Sam Acho
40191,72.0,206,1991-05-06,Central Florida,FS,Kemal Ishmael
35764,71.0,214,1988-08-04,South Carolina,FS,Darian Stewart
40064,75.0,300,1990-06-24,James Madison,G,Earl Watford
42450,70.0,192,1991-12-18,East Carolina,WR,Justin Hardy
42931,75.0,235,1992-01-10,Ohio State,RB,Rod Smith
45986,73.0,213,04/19/1995,California-Davis,P,Colby Wadman
48170,77.0,295,1996-08-04,Lindenwood,DE,Jonathan Harris
46297,76.0,215,1994-09-16,Oklahoma State,WR,Marcell Ateman
46109,76.0,216,1995-10-10,Southern Methodist,WR,Courtland Sutton
46245,70.0,205,1996-10-04,Tennessee,RB,John Kelly
46286,73.0,223,07/26/1995,Washington,LB,Keishawn Bierria
46300,73.0,219,1996-05-10,Texas Christian,ILB,Travin Howard
48786,78.0,319,1997-06-21,Middle Tennessee,T,Chandler Brewer
43761,69.0,158,1994-01-28,Boise State,CB,Donte Deayon
45002,73.0,295,1994-11-06,Tulane,DT,Tanzel Smart
40743,75.0,204,1990-01-08,Clemson,WR,Jaron Brown
41411,72.0,219,02/27/1991,Virginia Tech,FS,Antone Exum
42592,73.0,215,1992-08-29,San Jose State,CB,Akeem King
42718,70.0,197,1992-04-09,Purdue,RB,Raheem Mostert
45616,76.0,254,1994-11-14,Texas,TE,Tyrone Swoopes
32221,77.0,295,08/30/1984,Central Michigan,T,Joe Staley
38636,70.0,225,1989-12-02,Utah State,RB,Robert Turbin
44044,76.0,295,1992-11-11,Texas Tech,DE,Branden Jackson
45614,75.0,302,1993-07-06,Purdue,G,Jordan Roos
46915,78.0,258,1992-12-13,Southeastern Oklahoma,TE,Codey McElroy
48742,68.0,178,1994-12-07,Illinois State,WR,Spencer Schnell
30412,73.0,245,1983-05-31,California,OLB,Lorenzo Alexander
39960,74.0,318,1989-12-20,Utah,DT,Star Lotulelei
47853,68.0,200,1997-08-19,Memphis,RB,Darrell Henderson
45636,78.0,275,1994-11-15,Nevada-Las Vegas,DE,Jeremiah Valoaga
43583,73.0,305,1993-07-23,Oregon State,DT,Kyle Peko
46476,76.0,260,1994-09-21,Vanderbilt,DE,Jonathan Wynn
46179,71.0,205,1996-10-16,Wisconsin,CB,Nick Nelson
48225,76.0,335,1996-02-20,Alabama,G,Lester Cotton
45573,70.0,200,1995-05-17,"Western State, Colo.",RB,Austin Ekeler
43090,76.0,205,1992-02-12,Western Oregon,WR,Tyrell Williams
45347,72.0,227,1994-12-15,Oklahoma,ILB,Ahmad Thomas
48504,71.0,195,1996-10-29,Boston College,WR,Michael Walker
47923,71.0,220,1996-10-30,Temple,RB,Ryquell Armstead
46619,74.0,280,1996-03-24,Indiana,DE,Robert McCray
44827,73.0,212,1996-04-02,Ohio State,FS,Malik Hooker
42411,76.0,252,1991-10-01,Miami,TE,Clive Walford
44921,75.0,246,1993-07-02,Wisconsin,OLB,Vince Biegel
35512,77.0,340,1986-06-14,Mississippi,G,John Jerry
40062,71.0,190,1990-05-03,William & Mary,CB,B.W. Webb
41506,69.0,195,1992-07-12,Georgia State,WR,Albert Wilson
45050,74.0,195,1996-02-09,Virginia Tech,WR,Isaiah Ford
45474,75.0,217,1995-05-12,"Marian, Ind.",WR,Krishawn Hogan
45574,74.0,225,1994-12-07,South Florida,MLB,Nigel Harris
40383,73.0,233,1990-04-26,Southern Methodist,FB,Zach Line
39986,73.0,241,1991-01-26,Notre Dame,ILB,Manti Te'o
39961,72.0,214,1991-02-15,Texas,SS,Kenny Vaccaro
37643,77.0,312,04/19/1988,Hampton,T,Michael Ola
46160,74.0,210,1996-01-07,Central Florida,WR,Tre'Quan Smith
41984,77.0,255,1992-04-13,Assumption,TE,Scott Simonson
45312,72.0,194,1995-06-14,Georgia,FS,Maurice Smith
46983,73.0,177,1996-08-30,Western Michigan,CB,Sam Beal
31228,76.0,315,1983-04-27,Utah State,T,Donald Penn
42393,71.0,193,1994-01-02,Florida State,CB,Ronald Darby
37139,70.0,192,1990-08-22,Kentucky,WR,Randall Cobb
39951,77.0,275,1989-05-29,Brigham Young,DE,Ezekiel Ansah
35656,74.0,245,1988-03-03,Florida State,OLB,Dekoda Watson
48847,71.0,170,1996-08-30,South Carolina State,CB,Alex Brown
40142,70.0,224,1991-11-23,LSU,RB,Spencer Ware
43486,72.0,239,1993-10-26,Northwestern,FB,Dan Vitale
40445,75.0,300,1989-12-29,Kent State,G,Josh Kline
42431,77.0,252,1994-10-29,Louisiana State,DE,Danielle Hunter
43343,70.0,192,1993-11-12,Clemson,CB,Mackensie Alexander
46243,76.0,207,1994-10-10,South Florida,WR,Marquez Valdes-Scantling
46770,75.0,320,1992-12-21,Georgia,DT,John Atkins
48700,75.0,237,1997-02-27,Princeton,TE,Jesper Horsted
42382,75.0,320,1994-01-06,Florida State,NT,Eddie Goldman
46439,77.0,309,1996-05-02,Richmond,T,Alex Light
39038,78.0,277,1989-06-06,Mississippi,TE,Bradley Sowell
35657,79.0,320,1988-08-08,West Texas A&M,T,J'Marcus Webb
44980,75.0,266,1994-09-16,Youngstown State,DE,Avery Moss
41408,75.0,315,1991-06-23,Florida,C,Jon Halapio
46071,71.0,233,1997-02-09,Penn State,RB,Saquon Barkley
46740,74.0,205,08/19/1996,San Diego State,DB,Kam Kelly
43753,75.0,261,1993-04-01,Arizona,DE,Reggie Gilbert
46832,77.0,258,1995-08-26,Minnesota,P,Ryan Santoso
