gameId,playId,playDescription,quarter,down,yardsToGo,possessionTeam,specialTeamsResult,kickerId,returnerId,kickBlockerId,yardlineSide,yardlineNumber,gameClock,penaltyCodes,penaltyJerseyNumbers,penaltyYards,preSnapHomeScore,preSnapVisitorScore,passResult,kickLength,playResult,absoluteYardlineNumber
2018092305,2533,"(:04) R.Gould 39 yard field goal is GOOD, Center-K.Nelson, Holder-B.Pinion.",2,3,7,SF,Kick Attempt Good,30403.0,,,KC,21,00:04:00,,,,35,7,,39.0,0,31
2018092305,3776,"(13:51) H.Butker 37 yard field goal is GOOD, Center-J.Winchester, Holder-D.Colquitt.",4,4,6,KC,Kick Attempt Good,45046.0,,,SF,19,13:51:00,,,,35,24,,37.0,0,29
2018092305,4231,"(5:21) R.Gould 35 yard field goal is GOOD, Center-K.Nelson, Holder-B.Pinion.",4,4,17,SF,Kick Attempt Good,30403.0,,,KC,17,05:21:00,,,,38,24,,35.0,0,93
2018092306,1591,"(3:35) (Field Goal formation) M.Nugent 25 yard field goal is GOOD, Center-T.Sieg, Holder-J.Townsend.",2,4,7,OAK,Kick Attempt Good,29874.0,,,MIA,7,03:35:00,,,,7,7,,25.0,0,103
2018092306,3794,"(:25) (Field Goal formation) M.Nugent 52 yard field goal is GOOD, Center-T.Sieg, Holder-J.Townsend.",4,1,10,OAK,Kick Attempt Good,29874.0,,,MIA,34,00:25:00,,,,28,17,,52.0,0,44
2018092307,518,"(7:27) S.Hauschka 30 yard field goal is GOOD, Center-R.Ferguson, Holder-C.Bojorquez.",1,4,6,BUF,Kick Attempt Good,33469.0,,,MIN,11,07:27:00,,,,0,7,,30.0,0,21
2018092307,1599,"(6:21) S.Hauschka 50 yard field goal is GOOD, Center-R.Ferguson, Holder-C.Bojorquez.",2,4,9,BUF,Kick Attempt Good,33469.0,,,MIN,31,06:21:00,,,,0,24,,50.0,0,79
2018092308,786,"(2:21) J.Elliott 55 yard field goal is No Good, Wide Left, Center-R.Lovato, Holder-C.Johnston.",1,4,13,PHI,Kick Attempt No Good,44966.0,,,IND,37,02:21:00,,,,7,0,,55.0,-8,73
2018092308,1666,"(3:09) J.Elliott 33 yard field goal is GOOD, Center-R.Lovato, Holder-C.Johnston.",2,4,15,PHI,Kick Attempt Good,44966.0,,,IND,15,03:09:00,,,,7,7,,33.0,0,25
2018092308,2332,"(9:44) A.Vinatieri 35 yard field goal is GOOD, Center-L.Rhodes, Holder-R.Sanchez.",3,4,4,IND,Kick Attempt Good,21213.0,,,PHI,17,09:44:00,,,,10,7,,35.0,0,27
2018092308,2493,"(8:26) A.Vinatieri 31 yard field goal is GOOD, Center-L.Rhodes, Holder-R.Sanchez.",3,4,6,IND,Kick Attempt Good,21213.0,,,PHI,13,08:26:00,,,,10,10,,31.0,0,23
2018092308,2795,"(2:53) J.Elliott 24 yard field goal is GOOD, Center-R.Lovato, Holder-C.Johnston.",3,4,6,PHI,Kick Attempt Good,44966.0,,,IND,6,02:53:00,,,,10,13,,24.0,0,104
2018092308,3154,"(14:22) A.Vinatieri 28 yard field goal is GOOD, Center-L.Rhodes, Holder-R.Sanchez.",4,4,7,IND,Kick Attempt Good,21213.0,,,PHI,10,14:22:00,,,,13,13,,28.0,0,100
2018092309,1145,"(12:56) M.Crosby 41 yard field goal is GOOD, Center-H.Bradley, Holder-J.Scott.",2,4,16,GB,Kick Attempt Good,32386.0,,,WAS,23,12:56:00,,,,14,0,,41.0,0,87
2018092309,2100,"(:03) (Field Goal formation) J.Scott Aborted. H.Bradley FUMBLES at WAS 43, recovered by GB-J.Scott at GB 49. J.Scott pass incomplete short right to M.Crosby.",2,1,10,GB,Non-Special Teams Result,,,,WAS,43,00:03:00,,,,28,10,I,,0,67
2018092309,4045,"(2:00) D.Hopkins 35 yard field goal is GOOD, Center-N.Sundberg, Holder-T.Way.",4,4,9,WAS,Kick Attempt Good,40125.0,,,GB,17,02:00:00,,,,28,17,,35.0,0,93
2018092310,2170,"(:04) S.Ficken 46 yard field goal is No Good, Wide Right, Center-J.McQuaide, Holder-J.Hekker.",2,4,3,LA,Kick Attempt No Good,44240.0,,,LAC,28,00:04:00,,,,21,13,,46.0,-8,82
2018092310,3313,"(11:54) C.Sturgis 26 yard field goal is GOOD, Center-M.Windt, Holder-D.Kaser.",4,4,8,LAC,Kick Attempt Good,40114.0,,,LA,8,11:54:00,,,,35,20,,26.0,0,18
2018092311,460,"(4:59) C.Parkey 46 yard field goal is No Good, Wide Right, Center-P.Scales, Holder-P.O'Donnell.",1,4,21,CHI,Kick Attempt No Good,41688.0,,,ARI,28,04:59:00,,,,7,0,,46.0,-8,82
2018092311,1704,"(1:57) C.Parkey 20 yard field goal is GOOD, Center-P.Scales, Holder-P.O'Donnell.",2,4,2,CHI,Kick Attempt Good,41688.0,,,ARI,2,01:57:00,,,,14,0,,20.0,0,12
2018092311,2936,"(:49) C.Parkey 41 yard field goal is GOOD, Center-P.Scales, Holder-P.O'Donnell.",3,4,8,CHI,Kick Attempt Good,41688.0,,,ARI,23,00:49:00,,,,14,10,,41.0,0,33
2018092311,3498,"(4:34) C.Parkey 43 yard field goal is GOOD, Center-P.Scales, Holder-P.O'Donnell.",4,4,1,CHI,Kick Attempt Good,41688.0,,,ARI,25,04:34:00,,,,14,13,,43.0,0,85
2018092312,1669,"(5:30) B.Maher 50 yard field goal is GOOD, Center-L.Ladouceur, Holder-C.Jones.",2,4,2,DAL,Kick Attempt Good,40775.0,,,SEA,31,05:30:00,,,,7,0,,50.0,0,41
2018092312,2235,"(:04) S.Janikowski 47 yard field goal is GOOD, Center-T.Ott, Holder-M.Dickson.",2,1,10,SEA,Kick Attempt Good,25326.0,,,DAL,29,00:04:00,,,,14,3,,47.0,0,81
2018092312,2831,"(3:48) B.Maher 35 yard field goal is GOOD, Center-L.Ladouceur, Holder-C.Jones.",3,4,6,DAL,Kick Attempt Good,40775.0,,,SEA,17,03:48:00,,,,17,3,,35.0,0,27
2018092313,422,"(6:00) M.Prater 38 yard field goal is GOOD, Center-D.Muhlbach, Holder-S.Martin.",1,4,1,DET,Kick Attempt Good,31446.0,,,NE,21,06:00:00,,,,0,0,,38.0,0,89
2018092313,1380,"(5:02) M.Prater 25 yard field goal is GOOD, Center-D.Muhlbach, Holder-S.Martin.",2,4,7,DET,Kick Attempt Good,31446.0,,,NE,7,05:02:00,,,,10,0,,25.0,0,17
2018092313,1678,"(:44) S.Gostkowski 36 yard field goal is GOOD, Center-J.Cardona, Holder-R.Allen.",2,4,3,NE,Kick Attempt Good,30932.0,,,DET,18,00:44:00,,,,13,0,,36.0,0,92
2018092313,2836,"(12:48) M.Prater 32 yard field goal is GOOD, Center-D.Muhlbach, Holder-S.Martin.",4,4,5,DET,Kick Attempt Good,31446.0,,,NE,14,12:48:00,,,,20,10,,32.0,0,24
2018092313,3625,"(2:00) M.Prater 30 yard field goal is GOOD, Center-D.Muhlbach, Holder-S.Martin.",4,4,9,DET,Kick Attempt Good,31446.0,,,NE,12,02:00:00,,,,23,10,,30.0,0,22
2018092400,1070,"(12:19) C.Boswell 38 yard field goal is GOOD, Center-K.Canaday, Holder-J.Berry.",2,4,7,PIT,Kick Attempt Good,41953.0,,,TB,20,12:19:00,,,,7,6,,38.0,0,30
2018092400,1973,"(1:17) C.Catanzaro 21 yard field goal is GOOD, Center-G.Sanborn, Holder-B.Anger.",2,4,3,TB,Kick Attempt Good,41736.0,,,PIT,3,01:17:00,,,,7,23,,21.0,0,107
2018092400,2779,"(7:10) C.Catanzaro 28 yard field goal is GOOD, Center-G.Sanborn, Holder-B.Anger.",3,4,10,TB,Kick Attempt Good,41736.0,,,PIT,10,07:10:00,,,,10,30,,28.0,0,100
2018092400,3064,"(1:11) C.Boswell 47 yard field goal is No Good, Hit Right Upright, Center-K.Canaday, Holder-J.Berry.",3,4,5,PIT,Kick Attempt No Good,41953.0,,,TB,29,01:11:00,,,,13,30,,47.0,-8,39
2018092700,1089,"(10:10) D.Bailey 37 yard field goal is GOOD, Center-K.McDermott, Holder-M.Wile. Ball deflected off the right Upright.",2,4,2,MIN,Kick Attempt Good,38134.0,,,LA,19,10:10:00,,,,7,7,,37.0,0,29
2018092700,2363,"(:06) D.Bailey 39 yard field goal is GOOD, Center-K.McDermott, Holder-M.Wile.",2,1,10,MIN,Kick Attempt Good,38134.0,,,LA,21,00:06:00,,,,28,17,,39.0,0,31
2018092700,2967,"(5:26) S.Ficken 34 yard field goal is GOOD, Center-J.McQuaide, Holder-J.Hekker.",3,4,7,LA,Kick Attempt Good,44240.0,,,MIN,16,05:26:00,,,,28,20,,34.0,0,94
2018092700,3713,"(8:25) S.Ficken 28 yard field goal is No Good, Wide Right, Center-J.McQuaide, Holder-J.Hekker.",4,4,10,LA,Kick Attempt No Good,44240.0,,,MIN,10,08:25:00,,,,38,28,,28.0,-10,20
2018092700,3925,"(3:50) D.Bailey 40 yard field goal is GOOD, Center-K.McDermott, Holder-M.Wile.",4,4,14,MIN,Kick Attempt Good,38134.0,,,LA,22,03:50:00,,,,38,28,,40.0,0,88
2018093000,2144,"(:02) M.Bryant 55 yard field goal is GOOD, Center-J.Harris, Holder-M.Bosher.",2,2,5,ATL,Kick Attempt Good,27091.0,,,CIN,37,00:02:00,,,,21,28,,55.0,0,73
2018093000,2376,"(11:25) M.Bryant 28 yard field goal is GOOD, Center-J.Harris, Holder-M.Bosher.",3,4,10,ATL,Kick Attempt Good,27091.0,,,CIN,10,11:25:00,,,,24,28,,28.0,0,20
2018093000,3617,"(8:23) R.Bullock 36 yard field goal is GOOD, Center-C.Harris, Holder-K.Huber.",4,4,14,CIN,Kick Attempt Good,38691.0,,,ATL,18,08:23:00,,,,33,28,,36.0,0,28
2018093000,3990,"(4:18) M.Bryant 32 yard field goal is GOOD, Center-J.Harris, Holder-M.Bosher. Penalty on CIN-T.McRae, Defensive Offside, declined.",4,4,14,ATL,Kick Attempt Good,27091.0,,,CIN,14,04:18:00,DOF,CIN 29,0.0,33,31,,32.0,0,96
2018093001,1050,"(15:00) C.Catanzaro 30 yard field goal is GOOD, Center-G.Sanborn, Holder-B.Anger.",2,4,5,TB,Kick Attempt Good,41736.0,,,CHI,12,15:00:00,,,,14,0,,30.0,0,98
2018093001,2426,"(:03) C.Parkey 50 yard field goal is GOOD, Center-P.Scales, Holder-P.O'Donnell.",2,4,7,CHI,Kick Attempt Good,41688.0,,,TB,32,00:03:00,,,,35,3,,50.0,0,42
2018093001,3732,"(6:28) C.Parkey 46 yard field goal is GOOD, Center-P.Scales, Holder-P.O'Donnell.",4,4,6,CHI,Kick Attempt Good,41688.0,,,TB,28,06:28:00,,,,45,10,,46.0,0,38
2018093002,581,"(4:34) (Field Goal formation) B.Maher 32 yard field goal is GOOD, Center-L.Ladouceur, Holder-C.Jones.",1,4,9,DAL,Kick Attempt Good,40775.0,,,DET,14,04:34:00,,,,0,0,,32.0,0,24
2018093002,1226,"(11:06) (Field Goal formation) B.Maher 43 yard field goal is GOOD, Center-L.Ladouceur, Holder-C.Jones.",2,4,3,DAL,Kick Attempt Good,40775.0,,,DET,25,11:06:00,,,,3,7,,43.0,0,85
2018093002,1640,"(2:54) (Field Goal formation) M.Prater 33 yard field goal is GOOD, Center-D.Muhlbach, Holder-S.Martin.",2,4,12,DET,Kick Attempt Good,31446.0,,,DAL,15,02:54:00,,,,6,7,,33.0,0,25
2018093002,3319,"(5:52) (Field Goal formation) B.Maher 22 yard field goal is GOOD, Center-L.Ladouceur, Holder-C.Jones. Injury updates: Jeff Heath has a shoulder injury; his return is questionable. Quandre Diggs has a hand injury; his return is questionable.",4,4,4,DAL,Kick Attempt Good,40775.0,,,DET,4,05:52:00,,,,20,17,,22.0,0,106
2018093002,3786,"(:03) (Field Goal formation) B.Maher 38 yard field goal is GOOD, Center-L.Ladouceur, Holder-C.Jones.",4,4,5,DAL,Kick Attempt Good,40775.0,,,DET,20,00:03:00,,,,23,24,,38.0,0,90
2018093003,2000,"(:03) M.Crosby 52 yard field goal is GOOD, Center-H.Bradley, Holder-J.Scott.",2,2,10,GB,Kick Attempt Good,32386.0,,,BUF,34,00:03:00,,,,13,0,,52.0,0,76
2018093003,2256,"(11:17) M.Crosby 36 yard field goal is GOOD, Center-H.Bradley, Holder-J.Scott.",3,4,8,GB,Kick Attempt Good,32386.0,,,BUF,18,11:17:00,,,,16,0,,36.0,0,92
2018093003,3781,"(2:00) M.Crosby 52 yard field goal is GOOD, Center-H.Bradley, Holder-J.Scott.",4,4,16,GB,Kick Attempt Good,32386.0,,,BUF,34,02:00:00,,,,19,0,,52.0,0,44
2018093004,2357,"(:06) A.Vinatieri 42 yard field goal is GOOD, Center-L.Rhodes, Holder-R.Sanchez.",2,2,4,IND,Kick Attempt Good,21213.0,,,HOU,24,00:06:00,,,,7,21,,42.0,0,86
2018093004,4233,"(3:02) K.Fairbairn 40 yard field goal is GOOD, Center-J.Weeks, Holder-T.Daniel.",4,4,5,HOU,Kick Attempt Good,43846.0,,,IND,22,03:02:00,,,,23,28,,40.0,0,32
2018093004,4658,"(:06) K.Fairbairn 59 yard field goal is No Good, Wide Right, Center-J.Weeks, Holder-T.Daniel.",4,2,10,HOU,Kick Attempt No Good,43846.0,,,IND,41,00:06:00,,,,31,31,,59.0,-8,51
2018093004,5048,"(6:04) A.Vinatieri 44 yard field goal is GOOD, Center-L.Rhodes, Holder-R.Sanchez.",5,4,2,IND,Kick Attempt Good,21213.0,,,HOU,25,06:04:00,,,,31,31,,44.0,0,35
2018093004,5389,"(1:54) K.Fairbairn 29 yard field goal is GOOD, Center-J.Weeks, Holder-T.Daniel.",5,4,10,HOU,Kick Attempt Good,43846.0,,,IND,11,01:54:00,,,,34,31,,29.0,0,99
2018093004,5706,"(:03) K.Fairbairn 37 yard field goal is GOOD, Center-J.Weeks, Holder-T.Daniel.",5,2,10,HOU,Kick Attempt Good,43846.0,,,IND,19,00:03:00,,,,34,34,,37.0,0,91
2018093005,615,"(3:45) J.Lambo 32 yard field goal is GOOD, Center-C.Tinker, Holder-L.Cooke.",1,4,12,JAX,Kick Attempt Good,43068.0,,,NYJ,14,03:45:00,,,,0,0,,32.0,0,24
2018093005,1022,"(9:28) J.Lambo 22 yard field goal is GOOD, Center-C.Tinker, Holder-L.Cooke.",2,4,1,JAX,Kick Attempt Good,43068.0,,,NYJ,4,09:28:00,,,,3,0,,22.0,0,106
2018093005,1796,"(:34) J.Lambo 54 yard field goal is GOOD, Center-C.Tinker, Holder-L.Cooke.",2,4,5,JAX,Kick Attempt Good,43068.0,,,NYJ,36,00:34:00,,,,13,0,,54.0,0,74
2018093005,2725,"(4:58) J.Myers 27 yard field goal is GOOD, Center-T.Hennessy, Holder-L.Edwards. Penalty on JAX-A.Bouye, Defensive Offside, declined.",3,4,9,NYJ,Kick Attempt Good,41175.0,,,JAX,9,04:58:00,DOF,JAX 21,0.0,18,0,,27.0,0,101
2018093005,3356,"(12:56) J.Myers 38 yard field goal is GOOD, Center-T.Hennessy, Holder-L.Edwards.",4,4,8,NYJ,Kick Attempt Good,41175.0,,,JAX,20,12:56:00,,,,25,3,,38.0,0,30
2018093006,542,"(5:30) S.Gostkowski 20 yard field goal is GOOD, Center-J.Cardona, Holder-R.Allen.",1,4,2,NE,Kick Attempt Good,30932.0,,,MIA,2,05:30:00,,,,0,0,,20.0,0,12
2018093007,220,"(11:26) (Field Goal formation) R.Succop 42 yard field goal is GOOD, Center-B.Brinkley, Holder-B.Kern.",1,4,7,TEN,Kick Attempt Good,34707.0,,,PHI,24,11:26:00,,,,0,0,,42.0,0,86
2018093007,1946,"(:03) (Field Goal formation) J.Elliott 27 yard field goal is GOOD, Center-R.Lovato, Holder-C.Johnston.",2,4,2,PHI,Kick Attempt Good,44966.0,,,TEN,9,00:03:00,,,,3,7,,27.0,0,101
2018093007,3009,"(9:22) (Field Goal formation) R.Succop 33 yard field goal is GOOD, Center-B.Brinkley, Holder-B.Kern.",4,4,10,TEN,Kick Attempt Good,34707.0,,,PHI,15,09:22:00,,,,10,17,,33.0,0,95
2018093007,3718,"(:21) (Field Goal formation) J.Elliott 30 yard field goal is GOOD, Center-R.Lovato, Holder-C.Johnston.",4,4,3,PHI,Kick Attempt Good,44966.0,,,TEN,12,00:21:00,,,,20,17,,30.0,0,22
2018093007,4000,"(6:23) (Field Goal formation) J.Elliott 37 yard field goal is GOOD, Center-R.Lovato, Holder-C.Johnston.",5,4,12,PHI,Kick Attempt Good,44966.0,,,TEN,19,06:23:00,,,,20,20,,37.0,0,91
2018093008,705,"(4:39) S.Janikowski 38 yard field goal is No Good, Wide Right, Center-T.Ott, Holder-M.Dickson.",1,4,4,SEA,Kick Attempt No Good,25326.0,,,ARI,20,04:39:00,,,,0,7,,38.0,-8,30
2018093008,1067,"(14:08) P.Dawson 23 yard field goal is GOOD, Center-A.Brewer, Holder-A.Lee.",2,4,3,ARI,Kick Attempt Good,23860.0,,,SEA,4,14:08:00,,,,0,7,,23.0,0,14
2018093008,1532,"(5:29) S.Janikowski 52 yard field goal is No Good, Wide Left, Center-T.Ott, Holder-M.Dickson.",2,4,20,SEA,Kick Attempt No Good,25326.0,,,ARI,34,05:29:00,,,,3,7,,52.0,-8,76
2018093008,2251,"(:02) (Field Goal formation) P.Dawson 50 yard field goal is No Good, Wide Right, Center-A.Brewer, Holder-A.Lee.",2,3,2,ARI,Kick Attempt No Good,23860.0,,,SEA,32,00:02:00,,,,10,7,,50.0,-8,42
2018093008,2716,"(5:04) S.Janikowski 40 yard field goal is GOOD, Center-T.Ott, Holder-M.Dickson.",3,4,17,SEA,Kick Attempt Good,25326.0,,,ARI,21,05:04:00,,,,10,7,,40.0,0,31
2018093008,4046,"(1:55) P.Dawson 45 yard field goal is No Good, Wide Right, Center-A.Brewer, Holder-A.Lee.",4,4,6,ARI,Kick Attempt No Good,23860.0,,,SEA,27,01:55:00,,,,17,17,,45.0,-8,37
2018093008,4199,"(:04) S.Janikowski 52 yard field goal is GOOD, Center-T.Ott, Holder-M.Dickson.",4,4,4,SEA,Kick Attempt Good,25326.0,,,ARI,34,00:04:00,,,,17,17,,52.0,0,76
2018093009,836,"(2:03) G.Joseph 25 yard field goal is GOOD, Center-C.Hughlett, Holder-B.Colquitt.",1,4,7,CLE,Kick Attempt Good,46634.0,,,OAK,7,02:03:00,,,,7,0,,25.0,0,103
2018093009,1087,"(12:50) M.McCrane 47 yard field goal is No Good, Wide Left, Center-T.Sieg, Holder-J.Townsend.",2,4,2,OAK,Kick Attempt No Good,46663.0,,,CLE,29,12:50:00,,,,7,3,,47.0,-8,81
2018093009,2285,"(9:26) G.Joseph 28 yard field goal is GOOD, Center-C.Hughlett, Holder-B.Colquitt.",3,4,3,CLE,Kick Attempt Good,46634.0,,,OAK,10,09:26:00,,,,14,17,,28.0,0,20
2018093009,3336,"(14:17) M.McCrane 29 yard field goal is GOOD, Center-T.Sieg, Holder-J.Townsend.",4,4,4,OAK,Kick Attempt Good,46663.0,,,CLE,11,14:17:00,,,,21,28,,29.0,0,21
2018093009,3678,"(10:50) M.McCrane 44 yard field goal is GOOD, Center-T.Sieg, Holder-J.Townsend.",4,4,7,OAK,Kick Attempt Good,46663.0,,,CLE,26,10:50:00,,,,31,28,,44.0,0,36
2018093009,5619,"(1:50) M.McCrane 29 yard field goal is GOOD, Center-T.Sieg, Holder-J.Townsend.",5,3,7,OAK,Kick Attempt Good,46663.0,,,CLE,11,01:50:00,,,,42,42,,29.0,0,99
2018093010,557,"(7:06) C.Sturgis 54 yard field goal is No Good, Wide Right, Center-M.Windt, Holder-D.Kaser.",1,4,6,LAC,Kick Attempt No Good,40114.0,,,SF,36,07:06:00,,,,0,7,,54.0,-8,74
2018093010,1529,"(5:02) R.Gould 21 yard field goal is GOOD, Center-K.Nelson, Holder-B.Pinion.",2,4,3,SF,Kick Attempt Good,30403.0,,,LAC,3,05:02:00,,,,6,14,,21.0,0,107
2018093010,2010,"(:04) C.Sturgis 48 yard field goal is GOOD, Center-M.Windt, Holder-D.Kaser.",2,3,8,LAC,Kick Attempt Good,40114.0,,,SF,30,00:04:00,,,,14,17,,48.0,0,40
2018093010,2644,"(7:48) C.Sturgis 25 yard field goal is GOOD, Center-M.Windt, Holder-D.Kaser.",3,4,5,LAC,Kick Attempt Good,40114.0,,,SF,7,07:48:00,,,,23,17,,25.0,0,17
2018093010,3385,"(12:43) R.Gould 33 yard field goal is GOOD, Center-K.Nelson, Holder-B.Pinion.",4,4,1,SF,Kick Attempt Good,30403.0,,,LAC,15,12:43:00,,,,26,24,,33.0,0,25
2018093010,3600,"(7:44) C.Sturgis 21 yard field goal is GOOD, Center-M.Windt, Holder-D.Kaser.",4,4,3,LAC,Kick Attempt Good,40114.0,,,SF,3,07:44:00,,,,26,27,,21.0,0,107
2018093011,856,"(15:00) W.Lutz 42 yard field goal is GOOD, Center-Z.Wood, Holder-T.Morstead.",2,4,21,NO,Kick Attempt Good,43689.0,,,NYG,24,15:00:00,,,,7,0,,42.0,0,34
2018093011,1328,"(7:23) W.Lutz 34 yard field goal is GOOD, Center-Z.Wood, Holder-T.Morstead.",2,4,15,NO,Kick Attempt Good,43689.0,,,NYG,16,07:23:00,,,,7,3,,34.0,0,26
2018093011,1662,"(3:40) W.Lutz 37 yard field goal is GOOD, Center-Z.Wood, Holder-T.Morstead.",2,4,18,NO,Kick Attempt Good,43689.0,,,NYG,19,03:40:00,,,,7,6,,37.0,0,29
2018093011,1985,"(:15) W.Lutz 26 yard field goal is GOOD, Center-Z.Wood, Holder-T.Morstead.",2,4,7,NO,Kick Attempt Good,43689.0,,,NYG,7,00:15:00,,,,7,9,,26.0,0,17
2018093011,2705,"(2:12) A.Rosas 33 yard field goal is GOOD, Center-Z.DeOssie, Holder-R.Dixon.",3,4,10,NYG,Kick Attempt Good,43937.0,,,NO,14,02:12:00,,,,7,19,,33.0,0,96
2018093012,1115,"(14:10) (Field Goal formation) C.Boswell 34 yard field goal is GOOD, Center-K.Canaday, Holder-J.Berry.",2,4,7,PIT,Kick Attempt Good,41953.0,,,BAL,16,14:10:00,,,,0,14,,34.0,0,26
2018093012,1643,"(6:29) (Field Goal formation) C.Boswell 39 yard field goal is GOOD, Center-K.Canaday, Holder-J.Berry.",2,4,3,PIT,Kick Attempt Good,41953.0,,,BAL,20,06:29:00,,,,3,14,,39.0,0,30
2018093012,3016,"(4:03) (Field Goal formation) J.Tucker 47 yard field goal is GOOD, Center-M.Cox, Holder-S.Koch.",3,4,6,BAL,Kick Attempt Good,39470.0,,,PIT,29,04:03:00,,,,14,14,,47.0,0,81
2018093012,3465,"(11:47) (Field Goal formation) J.Tucker 49 yard field goal is GOOD, Center-M.Cox, Holder-S.Koch.",4,4,2,BAL,Kick Attempt Good,39470.0,,,PIT,31,11:47:00,,,,14,17,,49.0,0,41
2018093012,3952,"(3:40) (Field Goal formation) J.Tucker 28 yard field goal is GOOD, Center-M.Cox, Holder-S.Koch.",4,4,7,BAL,Kick Attempt Good,39470.0,,,PIT,10,03:40:00,,,,14,20,,28.0,0,20
2018093012,4207,"(2:00) (Field Goal formation) J.Tucker 31 yard field goal is GOOD, Center-M.Cox, Holder-S.Koch.",4,4,7,BAL,Kick Attempt Good,39470.0,,,PIT,13,02:00:00,,,,14,23,,31.0,0,23
2018100100,188,"(11:38) B.McManus 42 yard field goal is GOOD, Center-C.Kreiter, Holder-M.King.",1,4,5,DEN,Kick Attempt Good,40276.0,,,KC,24,11:38:00,,,,0,0,,42.0,0,34
2018100100,453,"(6:07) H.Butker 33 yard field goal is GOOD, Center-J.Winchester, Holder-D.Colquitt.",1,4,7,KC,Kick Attempt Good,45046.0,,,DEN,15,06:07:00,,,,3,0,,33.0,0,95
2018100100,2016,"(:04) B.McManus 34 yard field goal is GOOD, Center-C.Kreiter, Holder-M.King.",2,4,5,DEN,Kick Attempt Good,40276.0,,,KC,16,00:04:00,,,,10,10,,34.0,0,94
2018100100,2357,"(9:35) H.Butker 21 yard field goal is GOOD, Center-J.Winchester, Holder-D.Colquitt.",3,4,3,KC,Kick Attempt Good,45046.0,,,DEN,3,09:35:00,,,,13,10,,21.0,0,13
2018100100,3150,"(12:52) B.McManus 46 yard field goal is GOOD, Center-C.Kreiter, Holder-M.King.",4,4,4,DEN,Kick Attempt Good,40276.0,,,KC,28,12:52:00,,,,20,13,,46.0,0,38
2018100400,883,"(1:01) A.Vinatieri 38 yard field goal is No Good, Hit Left Upright, Center-L.Rhodes, Holder-R.Sanchez. IND 4-Vinatieri 673rd career FGA, passes G. Anderson for 2nd all-time (M. Andersen 709).",1,4,9,IND,Kick Attempt No Good,21213.0,,,NE,20,01:01:00,,,,7,0,,38.0,-8,90
2018100400,1363,"(8:54) A.Vinatieri 54 yard field goal is GOOD, Center-L.Rhodes, Holder-R.Sanchez.",2,4,7,IND,Kick Attempt Good,21213.0,,,NE,36,08:54:00,,,,14,0,,54.0,0,46
2018100400,2330,"(:17) S.Gostkowski 45 yard field goal is GOOD, Center-J.Cardona, Holder-R.Allen.",2,4,4,NE,Kick Attempt Good,30932.0,,,IND,27,00:17:00,,,,21,3,,45.0,0,83
2018100700,912,"(1:39) R.Succop 25 yard field goal is GOOD, Center-B.Brinkley, Holder-B.Kern.",1,4,3,TEN,Kick Attempt Good,34707.0,,,BUF,7,01:39:00,,,,7,0,,25.0,0,103
2018100700,1558,(5:10) (Field Goal formation) C.Bojorquez pass incomplete short middle to S.Hauschka [B.Trawick].,2,4,7,BUF,Non-Special Teams Result,,,,TEN,12,05:10:00,,,,7,3,I,,0,98
2018100700,1957,"(:03) R.Succop 54 yard field goal is GOOD, Center-B.Brinkley, Holder-B.Kern.",2,4,14,TEN,Kick Attempt Good,34707.0,,,BUF,36,00:03:00,,,,7,3,,54.0,0,46
2018100700,2802,"(2:03) S.Hauschka 40 yard field goal is GOOD, Center-R.Ferguson, Holder-C.Bojorquez.",3,4,8,BUF,Kick Attempt Good,33469.0,,,TEN,22,02:03:00,,,,7,6,,40.0,0,32
2018100700,3215,"(10:34) R.Succop 39 yard field goal is GOOD, Center-B.Brinkley, Holder-B.Kern.",4,4,4,TEN,Kick Attempt Good,34707.0,,,BUF,21,10:34:00,,,,10,6,,39.0,0,31
2018100700,3520,"(4:47) R.Succop 50 yard field goal is GOOD, Center-B.Brinkley, Holder-B.Kern.",4,4,11,TEN,Kick Attempt Good,34707.0,,,BUF,32,04:47:00,,,,10,9,,50.0,0,42
2018100700,3853,"(:03) S.Hauschka 46 yard field goal is GOOD, Center-R.Ferguson, Holder-C.Bojorquez.",4,4,5,BUF,Kick Attempt Good,33469.0,,,TEN,28,00:03:00,,,,10,12,,46.0,0,82
2018100701,477,"(7:30) A.Rosas 42 yard field goal is GOOD, Center-Z.DeOssie, Holder-R.Dixon.",1,4,8,NYG,Kick Attempt Good,43937.0,,,CAR,23,07:30:00,,,,0,0,,42.0,0,87
2018100701,1338,"(8:50) G.Gano 47 yard field goal is GOOD, Center-J.Jansen, Holder-M.Palardy.",2,4,6,CAR,Kick Attempt Good,35102.0,,,NYG,29,08:50:00,,,,14,3,,47.0,0,81
2018100701,1716,"(2:41) G.Gano 47 yard field goal is GOOD, Center-J.Jansen, Holder-M.Palardy.",2,4,3,CAR,Kick Attempt Good,35102.0,,,NYG,29,02:41:00,,,,17,10,,47.0,0,81
2018100701,1969,"(:25) A.Rosas 53 yard field goal is GOOD, Center-Z.DeOssie, Holder-R.Dixon.",2,4,5,NYG,Kick Attempt Good,43937.0,,,CAR,35,00:25:00,,,,20,10,,53.0,0,45
2018100701,2504,"(7:39) A.Rosas 36 yard field goal is GOOD, Center-Z.DeOssie, Holder-R.Dixon.",3,4,14,NYG,Kick Attempt Good,43937.0,,,CAR,18,07:39:00,,,,20,13,,36.0,0,28
